tsne_1,tsne_2,method,gas_class
41.98293,2.7844734,Best Traditional ML,2
47.22323,-18.086102,Best Traditional ML,2
68.902275,-56.766457,Best Traditional ML,2
52.429897,-2.9661047,Best Traditional ML,2
38.39646,9.829538,Best Traditional ML,2
40.85186,3.085496,Best Traditional ML,2
46.27432,-19.189653,Best Traditional ML,2
69.36166,-56.7497,Best Traditional ML,2
75.263725,47.5336,Best Traditional ML,2
46.138565,-16.150473,Best Traditional ML,2
52.290627,-3.6710465,Best Traditional ML,2
37.834007,9.014544,Best Traditional ML,2
40.467056,2.7374725,Best Traditional ML,2
39.81455,3.9521742,Best Traditional ML,2
75.693054,48.424545,Best Traditional ML,2
40.173187,2.5528662,Best Traditional ML,2
45.556675,-16.869028,Best Traditional ML,2
38.291035,2.8560023,Best Traditional ML,2
37.43638,12.2488165,Best Traditional ML,2
53.881058,-2.567055,Best Traditional ML,2
35.680496,8.360272,Best Traditional ML,2
50.022964,-5.730921,Best Traditional ML,2
35.140118,8.089665,Best Traditional ML,2
40.423794,2.8081727,Best Traditional ML,2
44.698902,-18.272871,Best Traditional ML,2
36.571404,4.2221484,Best Traditional ML,2
75.48588,48.30168,Best Traditional ML,2
37.856644,12.280443,Best Traditional ML,2
53.912083,-3.1972802,Best Traditional ML,2
67.67196,-56.426254,Best Traditional ML,2
41.006172,2.1229203,Best Traditional ML,2
45.571953,-16.702013,Best Traditional ML,2
37.0763,3.9657013,Best Traditional ML,2
69.043205,-56.63968,Best Traditional ML,2
36.700203,10.4425335,Best Traditional ML,2
43.63892,-17.466963,Best Traditional ML,2
51.887974,-4.39053,Best Traditional ML,2
36.616444,8.253544,Best Traditional ML,2
39.645027,2.5367646,Best Traditional ML,2
46.1397,-16.698915,Best Traditional ML,2
37.069427,3.5736222,Best Traditional ML,2
38.27597,12.357831,Best Traditional ML,2
52.62991,-3.5579906,Best Traditional ML,2
36.7327,8.804116,Best Traditional ML,2
40.126316,2.8325927,Best Traditional ML,2
51.873016,-3.9542034,Best Traditional ML,2
36.75934,8.460489,Best Traditional ML,2
41.17455,2.7321796,Best Traditional ML,2
46.90279,-17.975746,Best Traditional ML,2
69.10852,-56.601543,Best Traditional ML,2
38.447887,11.669408,Best Traditional ML,2
81.54958,-9.896007,Best Traditional ML,2
39.63099,5.3004584,Best Traditional ML,2
40.095814,12.486709,Best Traditional ML,2
53.673584,-2.9792125,Best Traditional ML,2
68.874146,-58.11579,Best Traditional ML,2
41.30936,3.5172806,Best Traditional ML,2
75.13795,47.53482,Best Traditional ML,2
51.05685,-3.9801528,Best Traditional ML,2
39.44182,8.431865,Best Traditional ML,2
41.97715,2.4660585,Best Traditional ML,2
49.10462,-24.89467,Best Traditional ML,2
36.46385,4.152267,Best Traditional ML,2
50.086243,-5.1382337,Best Traditional ML,2
36.164425,8.630126,Best Traditional ML,2
71.14859,-57.50551,Best Traditional ML,2
84.17522,-12.497453,Best Traditional ML,2
36.254105,5.2691145,Best Traditional ML,2
38.073536,13.081603,Best Traditional ML,2
81.364204,-9.869391,Best Traditional ML,2
34.97039,-9.632295,Best Traditional ML,2
34.757782,8.61585,Best Traditional ML,2
70.77165,-57.137894,Best Traditional ML,2
68.05581,-56.161743,Best Traditional ML,2
35.813118,11.391558,Best Traditional ML,2
70.63849,-57.12611,Best Traditional ML,2
81.31026,-9.844095,Best Traditional ML,2
35.41551,4.5795445,Best Traditional ML,2
35.786533,12.216899,Best Traditional ML,2
50.56003,-5.455098,Best Traditional ML,2
34.47909,8.5940695,Best Traditional ML,2
50.23532,-5.5321136,Best Traditional ML,2
34.205376,8.549452,Best Traditional ML,2
69.92954,-56.557224,Best Traditional ML,2
81.36901,-9.857339,Best Traditional ML,2
36.03882,4.4074616,Best Traditional ML,2
36.847393,11.608223,Best Traditional ML,2
35.59047,12.006302,Best Traditional ML,2
51.111248,-4.4964046,Best Traditional ML,2
34.37546,8.519021,Best Traditional ML,2
40.906033,1.7993569,Best Traditional ML,2
81.295296,-9.842654,Best Traditional ML,2
68.07741,-55.877087,Best Traditional ML,2
68.285484,-55.896427,Best Traditional ML,2
35.62639,11.6910925,Best Traditional ML,2
47.665874,-19.01318,Best Traditional ML,2
49.94472,-5.9913826,Best Traditional ML,2
34.57877,8.152785,Best Traditional ML,2
40.51758,1.5276012,Best Traditional ML,2
46.01864,-18.836096,Best Traditional ML,2
34.618572,4.3498154,Best Traditional ML,2
35.50609,11.579894,Best Traditional ML,2
50.19391,-5.8328185,Best Traditional ML,2
29.527523,7.5449214,Best Traditional ML,2
41.358143,1.7623684,Best Traditional ML,2
51.784237,-5.103328,Best Traditional ML,2
67.44473,-56.58911,Best Traditional ML,2
40.510265,1.5754609,Best Traditional ML,2
46.689606,-18.480633,Best Traditional ML,2
35.540768,4.556029,Best Traditional ML,2
35.685272,11.705026,Best Traditional ML,2
44.35662,-15.590831,Best Traditional ML,2
68.60137,-56.056618,Best Traditional ML,2
39.333675,8.49236,Best Traditional ML,2
53.57661,-1.9081961,Best Traditional ML,2
74.50649,47.644787,Best Traditional ML,2
40.0786,2.6650841,Best Traditional ML,2
39.22647,8.821486,Best Traditional ML,2
53.385944,-4.7703886,Best Traditional ML,2
37.220577,8.801411,Best Traditional ML,2
39.04944,1.9915847,Best Traditional ML,2
44.842834,-15.114118,Best Traditional ML,2
36.07961,5.168332,Best Traditional ML,2
50.852577,-4.113682,Best Traditional ML,2
36.40954,7.6625123,Best Traditional ML,2
39.839035,2.6435935,Best Traditional ML,2
45.044823,-16.457964,Best Traditional ML,2
39.266144,5.788557,Best Traditional ML,2
37.184074,11.242517,Best Traditional ML,2
45.08916,-16.060347,Best Traditional ML,2
52.81102,-4.881926,Best Traditional ML,2
36.974693,8.327032,Best Traditional ML,2
39.998466,2.6241796,Best Traditional ML,2
39.056015,3.046208,Best Traditional ML,2
37.234005,11.034319,Best Traditional ML,2
40.721073,2.314615,Best Traditional ML,2
45.34178,-17.43399,Best Traditional ML,2
39.880295,4.5087113,Best Traditional ML,2
106.05986,3.3084145,Best Traditional ML,2
53.290413,-3.0440743,Best Traditional ML,2
37.063198,8.911346,Best Traditional ML,2
53.04502,-2.5132368,Best Traditional ML,2
37.935635,9.823373,Best Traditional ML,2
42.520542,3.7770379,Best Traditional ML,2
45.959473,-18.450373,Best Traditional ML,2
69.42913,-57.886993,Best Traditional ML,2
38.966167,12.529408,Best Traditional ML,2
75.52445,47.736897,Best Traditional ML,2
53.024624,-3.3356953,Best Traditional ML,2
38.400524,9.608342,Best Traditional ML,2
42.504524,3.8153055,Best Traditional ML,2
46.012424,-18.216293,Best Traditional ML,2
68.699104,-57.43593,Best Traditional ML,2
105.97736,3.0646002,Best Traditional ML,2
38.6532,12.308903,Best Traditional ML,2
46.02427,-17.414728,Best Traditional ML,2
51.66289,-4.382254,Best Traditional ML,2
37.640938,10.273936,Best Traditional ML,2
70.421074,-58.10314,Best Traditional ML,2
45.48168,-16.721659,Best Traditional ML,2
69.096466,-57.38024,Best Traditional ML,2
38.546185,13.343323,Best Traditional ML,2
53.460648,-2.8411572,Best Traditional ML,2
74.970276,47.865227,Best Traditional ML,2
70.16318,-57.37823,Best Traditional ML,2
53.107788,-3.0025055,Best Traditional ML,2
75.12683,48.4229,Best Traditional ML,2
70.34171,-57.530098,Best Traditional ML,2
46.387997,-17.268,Best Traditional ML,2
68.07701,-57.333942,Best Traditional ML,2
37.25381,12.892657,Best Traditional ML,2
45.43162,-17.794132,Best Traditional ML,2
68.30607,-57.583508,Best Traditional ML,2
38.832188,13.510011,Best Traditional ML,2
53.42474,-3.5871022,Best Traditional ML,2
75.19333,48.76492,Best Traditional ML,2
69.43937,-57.040237,Best Traditional ML,2
37.82634,12.707921,Best Traditional ML,2
52.3379,-3.5232847,Best Traditional ML,2
36.753384,10.149929,Best Traditional ML,2
70.87117,-57.604958,Best Traditional ML,2
46.155674,-16.86526,Best Traditional ML,2
68.18906,-57.524197,Best Traditional ML,2
51.60939,-4.118725,Best Traditional ML,2
75.32258,48.26065,Best Traditional ML,2
70.251305,-57.570705,Best Traditional ML,2
46.623806,-17.670479,Best Traditional ML,2
68.0708,-57.359146,Best Traditional ML,2
75.573746,47.617416,Best Traditional ML,2
45.435,-17.279108,Best Traditional ML,2
52.392994,-4.747881,Best Traditional ML,2
37.939644,10.846873,Best Traditional ML,2
70.43863,-57.79482,Best Traditional ML,2
106.027016,3.1850324,Best Traditional ML,2
38.088493,12.918259,Best Traditional ML,2
69.8284,-57.173637,Best Traditional ML,2
45.980366,-17.08368,Best Traditional ML,2
68.33261,-57.41431,Best Traditional ML,2
38.363758,13.402638,Best Traditional ML,2
53.159027,-3.9559245,Best Traditional ML,2
38.581696,11.787634,Best Traditional ML,2
52.78778,-3.792712,Best Traditional ML,2
75.31221,48.64303,Best Traditional ML,2
41.099976,3.8819864,Best Traditional ML,2
46.180424,-17.019127,Best Traditional ML,2
68.49046,-57.929207,Best Traditional ML,2
38.66142,13.620774,Best Traditional ML,2
38.527733,13.469009,Best Traditional ML,2
52.946266,-3.6904418,Best Traditional ML,2
75.19078,48.61233,Best Traditional ML,2
69.23812,-57.162136,Best Traditional ML,2
47.458183,-18.395227,Best Traditional ML,2
68.11086,-57.891228,Best Traditional ML,2
106.02144,3.137366,Best Traditional ML,2
75.46105,47.778805,Best Traditional ML,2
45.874184,-16.063976,Best Traditional ML,2
52.12464,-4.9810333,Best Traditional ML,2
75.139244,48.483746,Best Traditional ML,2
69.9833,-57.723656,Best Traditional ML,2
47.03624,-17.706741,Best Traditional ML,2
68.79685,-57.81552,Best Traditional ML,2
75.60621,47.672047,Best Traditional ML,2
53.46771,-3.4365535,Best Traditional ML,2
75.13115,48.97378,Best Traditional ML,2
69.84782,-57.61326,Best Traditional ML,2
53.382626,-3.4496715,Best Traditional ML,2
75.14455,48.84779,Best Traditional ML,2
40.945698,2.3512383,Best Traditional ML,2
45.136337,-17.211475,Best Traditional ML,2
68.78584,-57.581112,Best Traditional ML,2
38.132458,13.041896,Best Traditional ML,2
32.29183,-13.941056,Best Traditional ML,2
23.672312,4.3370166,Best Traditional ML,2
24.816885,8.558104,Best Traditional ML,2
28.893639,-6.106767,Best Traditional ML,2
24.24614,5.8716855,Best Traditional ML,2
28.328579,-4.1343384,Best Traditional ML,2
24.698795,8.73692,Best Traditional ML,2
28.499193,-5.6927567,Best Traditional ML,2
24.137104,7.3243,Best Traditional ML,2
26.930105,-4.273575,Best Traditional ML,2
32.46791,-14.088177,Best Traditional ML,2
23.114595,6.976393,Best Traditional ML,2
28.1165,-5.7943397,Best Traditional ML,2
24.51086,7.769265,Best Traditional ML,2
28.252535,-4.070463,Best Traditional ML,2
43.195335,-13.693616,Best Traditional ML,2
24.520458,3.0378196,Best Traditional ML,2
25.44445,7.7509294,Best Traditional ML,2
44.577427,-13.994893,Best Traditional ML,2
29.60278,-6.410058,Best Traditional ML,2
24.375143,5.695199,Best Traditional ML,2
30.585281,-1.6468099,Best Traditional ML,2
27.323631,3.1903608,Best Traditional ML,2
26.141382,7.6683474,Best Traditional ML,2
31.046076,-1.0007269,Best Traditional ML,2
44.411777,-14.531249,Best Traditional ML,2
27.277718,3.3594306,Best Traditional ML,2
26.500183,7.7932014,Best Traditional ML,2
31.981428,-8.267021,Best Traditional ML,2
27.76138,4.5320573,Best Traditional ML,2
32.023212,-8.167391,Best Traditional ML,2
27.722994,4.539317,Best Traditional ML,2
33.34155,-2.7028642,Best Traditional ML,2
44.687576,-14.487436,Best Traditional ML,2
29.75574,3.243754,Best Traditional ML,2
27.439507,8.072923,Best Traditional ML,2
27.515007,7.903494,Best Traditional ML,2
33.681133,-8.943315,Best Traditional ML,2
30.69983,5.30542,Best Traditional ML,2
34.219982,-1.7710415,Best Traditional ML,2
44.40108,-14.973182,Best Traditional ML,2
30.002668,2.9713411,Best Traditional ML,2
30.570648,2.904152,Best Traditional ML,2
27.549526,7.5430045,Best Traditional ML,2
44.19638,-14.344296,Best Traditional ML,2
31.899593,-8.425957,Best Traditional ML,2
28.838884,5.2478952,Best Traditional ML,2
34.213745,-1.6689528,Best Traditional ML,2
44.746555,-14.935137,Best Traditional ML,2
30.049202,3.0098426,Best Traditional ML,2
28.318,7.757911,Best Traditional ML,2
33.346745,-8.789633,Best Traditional ML,2
29.613276,4.971656,Best Traditional ML,2
33.870266,-1.6223683,Best Traditional ML,2
33.47657,-8.8057375,Best Traditional ML,2
29.963017,5.2370043,Best Traditional ML,2
33.986774,-1.8961436,Best Traditional ML,2
44.40302,-14.503614,Best Traditional ML,2
30.8294,3.4121704,Best Traditional ML,2
27.369205,7.7643695,Best Traditional ML,2
44.451836,-14.797351,Best Traditional ML,2
30.990555,3.4116228,Best Traditional ML,2
28.332867,8.047313,Best Traditional ML,2
33.832268,-9.009467,Best Traditional ML,2
28.912868,5.352226,Best Traditional ML,2
34.12296,-1.7646184,Best Traditional ML,2
28.455173,7.8972607,Best Traditional ML,2
33.25747,-8.91113,Best Traditional ML,2
29.902966,5.7017484,Best Traditional ML,2
34.74408,-1.7689538,Best Traditional ML,2
44.859684,-15.319395,Best Traditional ML,2
31.143568,3.5501366,Best Traditional ML,2
33.75597,-8.946083,Best Traditional ML,2
28.99161,6.0680695,Best Traditional ML,2
34.859417,-1.2769299,Best Traditional ML,2
44.91921,-14.497078,Best Traditional ML,2
31.901024,3.9406688,Best Traditional ML,2
28.476746,8.288725,Best Traditional ML,2
44.882618,-15.459627,Best Traditional ML,2
33.41656,-8.789607,Best Traditional ML,2
28.841042,5.6855564,Best Traditional ML,2
34.636627,-1.6223778,Best Traditional ML,2
67.802864,-55.71308,Best Traditional ML,2
27.930857,8.191047,Best Traditional ML,2
35.405064,-1.5150309,Best Traditional ML,2
44.708355,-15.182858,Best Traditional ML,2
31.237,3.539792,Best Traditional ML,2
28.327759,8.114185,Best Traditional ML,2
34.85803,-9.062165,Best Traditional ML,2
29.992214,5.336872,Best Traditional ML,2
33.61301,-8.98052,Best Traditional ML,2
28.770182,5.840494,Best Traditional ML,2
35.775406,-1.5474609,Best Traditional ML,2
45.013847,-14.958362,Best Traditional ML,2
67.682755,-55.730526,Best Traditional ML,2
29.139324,8.407871,Best Traditional ML,2
28.679043,8.342861,Best Traditional ML,2
49.842915,-4.5662665,Best Traditional ML,2
28.942196,5.9764647,Best Traditional ML,2
35.021835,-1.222498,Best Traditional ML,2
45.949184,-15.131121,Best Traditional ML,2
31.854887,3.9611287,Best Traditional ML,2
34.928688,4.388986,Best Traditional ML,2
28.585682,8.520939,Best Traditional ML,2
45.844467,-15.549437,Best Traditional ML,2
33.793575,-8.901912,Best Traditional ML,2
30.34629,6.134537,Best Traditional ML,2
35.27803,-1.0231273,Best Traditional ML,2
44.720222,-14.7794485,Best Traditional ML,2
34.498257,4.391467,Best Traditional ML,2
28.933079,8.554014,Best Traditional ML,2
49.33727,-4.626185,Best Traditional ML,2
28.751911,6.288855,Best Traditional ML,2
35.115337,-1.1625971,Best Traditional ML,2
34.655605,-9.141503,Best Traditional ML,2
29.056202,6.4945836,Best Traditional ML,2
35.10183,-1.1694316,Best Traditional ML,2
45.285107,-15.321893,Best Traditional ML,2
67.78062,-55.829334,Best Traditional ML,2
28.87214,8.337472,Best Traditional ML,2
34.93162,-14.917104,Best Traditional ML,2
30.25002,-0.0371319,Best Traditional ML,2
28.483267,4.929,Best Traditional ML,2
32.575935,-8.120392,Best Traditional ML,2
30.48337,2.9544685,Best Traditional ML,2
33.844006,-2.7039971,Best Traditional ML,2
28.121593,5.3887506,Best Traditional ML,2
33.343533,-8.284424,Best Traditional ML,2
29.875856,1.953538,Best Traditional ML,2
33.773666,-3.072226,Best Traditional ML,2
35.201984,-15.160086,Best Traditional ML,2
30.500364,-0.21052022,Best Traditional ML,2
32.19767,-7.696573,Best Traditional ML,2
30.45406,2.8333514,Best Traditional ML,2
33.735542,-2.4692984,Best Traditional ML,2
37.461086,-18.249496,Best Traditional ML,2
32.138954,-1.3933299,Best Traditional ML,2
29.108406,3.597536,Best Traditional ML,2
38.004185,-18.381128,Best Traditional ML,2
32.24631,-8.15963,Best Traditional ML,2
30.183882,1.9941678,Best Traditional ML,2
33.65984,-2.8900042,Best Traditional ML,2
33.19764,-1.8808482,Best Traditional ML,2
29.133255,3.3989568,Best Traditional ML,2
33.670177,-2.903546,Best Traditional ML,2
38.248592,-18.417053,Best Traditional ML,2
31.913858,-1.483694,Best Traditional ML,2
29.532627,2.5195796,Best Traditional ML,2
32.17054,-9.035341,Best Traditional ML,2
29.668537,1.7088575,Best Traditional ML,2
32.060497,-8.915643,Best Traditional ML,2
29.937286,1.509784,Best Traditional ML,2
33.07341,-3.3467748,Best Traditional ML,2
39.245995,-19.032429,Best Traditional ML,2
31.556143,-1.0589468,Best Traditional ML,2
28.74996,2.7851872,Best Traditional ML,2
29.13088,2.3092215,Best Traditional ML,2
32.15522,-8.321305,Best Traditional ML,2
29.66936,1.3379669,Best Traditional ML,2
33.312084,-3.3333101,Best Traditional ML,2
38.54761,-18.623312,Best Traditional ML,2
31.19684,-0.8441405,Best Traditional ML,2
31.923817,-1.0631332,Best Traditional ML,2
29.254068,2.7167096,Best Traditional ML,2
38.680695,-18.778467,Best Traditional ML,2
31.487442,-8.655314,Best Traditional ML,2
30.102032,1.2283301,Best Traditional ML,2
33.129528,-3.2444434,Best Traditional ML,2
39.43009,-19.958366,Best Traditional ML,2
31.941172,-1.3330085,Best Traditional ML,2
29.045906,2.2947521,Best Traditional ML,2
31.711699,-8.8823595,Best Traditional ML,2
29.987358,1.4391868,Best Traditional ML,2
33.091652,-3.2792518,Best Traditional ML,2
32.142536,-9.045258,Best Traditional ML,2
30.013008,1.1698648,Best Traditional ML,2
32.93812,-3.968656,Best Traditional ML,2
39.701664,-17.352884,Best Traditional ML,2
31.320187,-0.7860749,Best Traditional ML,2
28.996939,2.6269033,Best Traditional ML,2
33.656075,-16.389717,Best Traditional ML,2
27.992258,-17.410442,Best Traditional ML,2
25.366896,-18.17497,Best Traditional ML,2
30.21195,-16.802313,Best Traditional ML,2
25.73817,-18.73921,Best Traditional ML,2
29.393333,-17.24792,Best Traditional ML,2
25.030462,-18.646164,Best Traditional ML,2
30.681442,-16.874378,Best Traditional ML,2
25.725582,-18.736431,Best Traditional ML,2
28.67872,-17.401108,Best Traditional ML,2
